name,files,tags,Icarus,UhdmVerilator,tree_sitter_verilog,Slang,Yosys,moore_parse,UhdmYosys,moore,Sv2v_zachjs,Odin,Verilator,Surelog,Verible,sv_parser
task_inpad_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/task_inpad.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
comment1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/comment1.v,ivtest,True,,False,False,True,True,False,True,True,True,True,True,True,True
sv_immediate_assert_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_immediate_assert.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
pr910_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr910.v,ivtest,True,,False,False,False,True,False,False,False,False,False,True,True,True
constadd3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/constadd3.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
macsub_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/macsub.v,ivtest,True,,False,True,True,True,False,True,True,True,True,True,True,True
pr1002a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1002a.v,ivtest,True,,False,True,True,True,False,True,True,False,True,True,True,True
pr1804877_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1804877.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
tran_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/tran.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
pr3103880_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3103880.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
signed2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/signed2.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
br_gh289c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh289c.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
pr1960548_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1960548.v,ivtest,True,,False,True,True,False,False,False,True,True,True,True,True,True
br960d_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br960d.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
timeform1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/timeform1.v,ivtest,True,,False,False,False,True,False,True,True,False,True,True,True,True
br917b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br917b.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
br_gh199a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh199a.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
casez310C_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/casez3.10C.v,ivtest,True,,False,True,True,True,False,True,True,False,True,True,True,True
include1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/include1.v,ivtest,True,,True,True,True,False,False,True,True,False,True,True,True,True
pr2202846c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2202846c.v,ivtest,True,,False,False,False,True,False,False,True,False,False,True,True,True
pr2233192_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2233192.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
string9_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/string9.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
real11_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/real11.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr2918095_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2918095.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
br_gh99r_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh99r.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
pr2208681_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2208681.v,ivtest,True,,False,True,True,True,False,False,True,False,True,True,True,True
pr1449749a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1449749a.v,ivtest,True,,False,True,True,True,False,False,True,False,True,True,True,True
ldelay5_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/ldelay5.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
repl_zero_wid_pass_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/repl_zero_wid_pass.v,ivtest,True,,False,True,True,True,False,True,True,True,True,True,True,True
pr2913416_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2913416.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
struct7_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/struct7.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
always317D_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.7D.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr718_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr718.v,ivtest,True,,False,False,False,True,False,False,False,False,False,True,True,True
constfunc13_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/constfunc13.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
task_iotypes2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/task_iotypes2.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr772_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr772.v,ivtest,True,,False,True,False,True,False,False,True,False,False,True,True,True
delay_assign_nb2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/delay_assign_nb2.v,ivtest,True,,False,False,False,True,False,False,True,False,True,True,True,True
signed12_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/signed12.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
rtranif1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/rtranif1.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
p_monta_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/p_monta.v,ivtest,True,,False,False,False,True,False,False,True,False,True,True,True,True
paramwidth_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/param-width.v,ivtest,True,,False,False,False,False,False,False,True,True,False,True,True,True
escape3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/escape3.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr1992729_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1992729.v,ivtest,True,,False,False,False,True,False,False,True,False,True,True,True,True
pr1574175_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1574175.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
shift1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/shift1.v,ivtest,True,,False,True,False,True,False,False,True,False,False,True,True,True
sv_package4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_package4.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr2715558b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2715558b.v,ivtest,True,,False,True,False,False,False,False,True,False,False,True,True,True
pr1065_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1065.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
vhdl_range_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/vhdl_range.v,ivtest,False,,False,False,False,True,False,False,True,False,False,True,True,True
ptest002_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/ptest002.v,ivtest,True,,False,True,True,True,False,True,True,False,True,True,True,True
pr3098439_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3098439.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
br_gh13_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh13.v,ivtest,True,,False,True,False,True,False,False,True,True,True,True,True,True
sv_timeunit_prec3d_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_timeunit_prec3d.v,ivtest,True,,False,False,False,False,False,False,True,False,False,True,True,True
test_bufif1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/test_bufif1.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
br_gh99e_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh99e.v,ivtest,True,,False,True,False,True,False,True,False,False,True,True,False,True
udp_jkff_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/udp_jkff.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
force1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/force1.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
br_gh99c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh99c.v,ivtest,False,,False,False,False,True,False,False,True,False,False,True,True,True
wirexor1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/wirexor1.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
force_lval_part_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/force_lval_part.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
dotinid_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/dotinid.v,ivtest,True,,False,True,True,True,False,False,True,False,True,True,True,True
pr1403406b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1403406b.v,ivtest,True,,False,False,False,True,False,True,True,False,False,True,True,True
always315C_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.5C.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
readmemh3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/readmemh3.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
specify5_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/specify5.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
blocksynth2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/blocksynth2.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
sched1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sched1.v,ivtest,True,,False,True,False,True,False,False,True,False,False,True,True,True
br_gh7_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh7.v,ivtest,True,,False,True,False,True,False,False,True,True,True,True,True,True
real_assign_deassign_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/real_assign_deassign.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
resetall_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/resetall.v,ivtest,True,,False,False,False,True,False,True,True,True,False,True,True,True
pr532_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr532.v,ivtest,True,,False,True,False,True,False,False,True,False,False,True,True,True
pr2509349a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2509349a.v,ivtest,True,,False,False,False,True,False,True,True,True,False,True,True,True
defparam35_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/defparam3.5.v,ivtest,True,,False,False,False,False,False,False,True,False,False,True,True,True
writememerror_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/writemem-error.v,ivtest,True,,False,False,False,True,False,False,True,False,True,True,True,True
wiresub1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/wiresub1.v,ivtest,True,,False,True,True,True,False,True,True,False,True,True,True,True
slongint_test_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/slongint_test.v,ivtest,True,,False,False,False,False,False,False,False,False,False,False,True,True
udp_bufg_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/udp_bufg.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
pr2233192b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2233192b.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr1717361_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1717361.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
pr312_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr312.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
ptest009_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/ptest009.v,ivtest,True,,False,True,True,True,False,True,True,False,True,True,True,True
parpkg_test2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/parpkg_test2.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
param_binv_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/param_binv.v,ivtest,True,,False,True,True,True,False,True,True,True,True,True,True,True
for_loop_synth_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/for_loop_synth.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
assign_op_type_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/assign_op_type.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr1887168_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1887168.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
pr1992244_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1992244.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr2190323_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2190323.v,ivtest,True,,False,True,True,True,False,False,True,True,True,True,True,True
pr1936363_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1936363.v,ivtest,True,,False,False,False,True,False,False,True,False,True,True,True,True
writememinvalid_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/writemem-invalid.v,ivtest,True,,False,False,False,True,False,True,True,True,False,True,True,True
signed_pv_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/signed_pv.v,ivtest,True,,False,False,False,True,False,True,True,False,True,True,True,True
br_ml20150315_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_ml20150315.v,ivtest,True,,False,True,False,True,False,False,True,False,False,True,True,True
wildsense2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/wildsense2.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr734_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr734.v,ivtest,True,,False,True,False,True,False,True,True,True,True,True,True,True
br605b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br605b.v,ivtest,True,,False,False,False,False,False,False,False,False,True,True,True,True
casesynth2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/casesynth2.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
pr3571573_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3571573.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
pr693_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr693.v,ivtest,True,,False,True,False,True,False,False,True,False,True,True,True,True
br1003d_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br1003d.v,ivtest,True,,False,False,False,False,False,False,True,False,False,True,True,True
br946_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br946.v,ivtest,True,,False,False,False,False,False,False,False,False,True,True,True,True
unary_xnor2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/unary_xnor2.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
br960b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br960b.v,ivtest,True,,False,False,False,False,False,False,False,False,False,True,True,True
enum_value_expr_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/enum_value_expr.v,ivtest,True,,False,True,False,True,False,False,False,False,True,True,True,True
vhdl_boolean_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/vhdl_boolean.v,ivtest,False,,False,False,False,True,False,False,True,False,False,True,True,True
pr2723712_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2723712.v,ivtest,True,,False,True,False,True,False,True,True,False,True,True,True,True
